392|2|1|3655|2017-04-15|16|0
393|2|1|3655|2017-04-15|19|0
394|2|1|3655|2017-04-15|13|0
395|2|1|3655|2017-04-15|5|0
396|2|1|3655|2017-04-15|7|0
397|2|1|3656|2017-04-15|19|0
398|2|1|3656|2017-04-15|4|0
399|2|1|3656|2017-04-15|1|0
400|2|1|3656|2017-04-15|12|0
401|2|1|3656|2017-04-15|16|0
402|2|1|3656|2017-04-15|20|0
403|2|1|3657|2017-04-15|23|0
404|2|1|3657|2017-04-15|12|0
405|2|1|3657|2017-04-15|12|0
406|2|1|3657|2017-04-15|22|0
407|2|1|3657|2017-04-15|11|0
408|2|1|3657|2017-04-15|16|0
409|2|1|3658|2017-04-15|10|0
410|2|1|3658|2017-04-15|15|0
411|2|1|3658|2017-04-15|4|0
412|2|1|3658|2017-04-15|19|0
413|2|1|3658|2017-04-15|2|0
414|2|1|3658|2017-04-15|16|0
415|2|1|3659|2017-04-15|7|0
416|2|1|3659|2017-04-15|14|0
417|2|1|3659|2017-04-15|16|0
418|2|1|3659|2017-04-15|17|0
419|2|1|3659|2017-04-15|10|0
420|2|1|3659|2017-04-15|18|0
421|2|1|3618|2017-04-16|23|0
422|2|1|3618|2017-04-16|10|0
423|2|1|3618|2017-04-16|19|0
424|2|1|3618|2017-04-16|2|0
425|2|1|3618|2017-04-16|11|0
426|2|1|3618|2017-04-16|6|0
427|2|1|3620|2017-04-16|17|0
428|2|1|3620|2017-04-16|2|0
429|2|1|3620|2017-04-16|4|0
430|2|1|3620|2017-04-16|12|0
431|2|1|3620|2017-04-16|8|0
432|2|1|3620|2017-04-16|15|0
433|2|1|3652|2017-04-16|7|0
434|2|1|3652|2017-04-16|11|0
435|2|1|3652|2017-04-16|10|0
436|2|1|3652|2017-04-16|13|0
437|2|1|3652|2017-04-16|22|0
438|2|1|3652|2017-04-16|17|0
439|2|1|3653|2017-04-16|9|0
440|2|1|3653|2017-04-16|23|0
441|2|1|3653|2017-04-16|7|0
442|2|1|3653|2017-04-16|16|0
443|2|1|3653|2017-04-16|17|0
444|2|1|3653|2017-04-16|14|0
445|2|1|3654|2017-04-16|10|0
446|2|1|3654|2017-04-16|6|0
447|2|1|3654|2017-04-16|2|0
448|2|1|3654|2017-04-16|1|0
449|2|1|3654|2017-04-16|11|0
450|2|1|3654|2017-04-16|15|0
451|2|1|3655|2017-04-16|3|0
452|2|1|3655|2017-04-16|6|0
453|2|1|3655|2017-04-16|16|0
454|2|1|3655|2017-04-16|17|0
455|2|1|3655|2017-04-16|18|0
456|2|1|3655|2017-04-16|2|0
457|2|1|3656|2017-04-16|13|0
458|2|1|3656|2017-04-16|4|0
459|2|1|3656|2017-04-16|8|0
460|2|1|3656|2017-04-16|10|0
461|2|1|3656|2017-04-16|3|0
462|2|1|3656|2017-04-16|20|0
463|2|1|3657|2017-04-16|17|0
464|2|1|3657|2017-04-16|15|0
465|2|1|3657|2017-04-16|7|0
466|2|1|3657|2017-04-16|4|0
467|2|1|3657|2017-04-16|17|0
468|2|1|3657|2017-04-16|24|0
469|2|1|3658|2017-04-16|6|0
470|2|1|3658|2017-04-16|1|0
471|2|1|3658|2017-04-16|10|0
472|2|1|3658|2017-04-16|14|0
473|2|1|3658|2017-04-16|6|0
474|2|1|3658|2017-04-16|16|0
475|2|1|3659|2017-04-16|10|0
476|2|1|3659|2017-04-16|17|0
477|2|1|3659|2017-04-16|24|0
478|2|1|3659|2017-04-16|5|0
479|2|1|3659|2017-04-16|17|0
480|2|1|3659|2017-04-16|10|0
481|2|1|3619|2017-04-17|10|0
482|2|1|3619|2017-04-17|17|0
483|2|1|3619|2017-04-17|17|0
484|2|1|3619|2017-04-17|21|0
485|2|1|3619|2017-04-17|17|0
486|2|1|3619|2017-04-17|7|0
487|2|1|3621|2017-04-17|22|0
488|2|1|3621|2017-04-17|14|0
489|2|1|3621|2017-04-17|19|0
490|2|1|3621|2017-04-17|19|0
491|2|1|3621|2017-04-17|13|0
492|2|1|3621|2017-04-17|4|0
493|2|1|3652|2017-04-17|2|0
494|2|1|3652|2017-04-17|7|0
495|2|1|3652|2017-04-17|24|0
496|2|1|3652|2017-04-17|14|0
497|2|1|3652|2017-04-17|5|0
498|2|1|3652|2017-04-17|12|0
499|2|1|3653|2017-04-17|7|0
500|2|1|3653|2017-04-17|17|0
501|2|1|3653|2017-04-17|8|0
502|2|1|3653|2017-04-17|17|0
503|2|1|3653|2017-04-17|11|0
504|2|1|3653|2017-04-17|11|0
505|2|1|3654|2017-04-17|12|0
506|2|1|3654|2017-04-17|19|0
507|2|1|3654|2017-04-17|19|0
508|2|1|3654|2017-04-17|15|0
509|2|1|3654|2017-04-17|2|0
510|2|1|3654|2017-04-17|1|0
511|2|1|3655|2017-04-17|18|0
512|2|1|3655|2017-04-17|21|0
513|2|1|3655|2017-04-17|8|0
514|2|1|3655|2017-04-17|3|0
515|2|1|3655|2017-04-17|8|0
516|2|1|3655|2017-04-17|13|0
517|2|1|3656|2017-04-17|22|0
518|2|1|3656|2017-04-17|15|0
519|2|1|3656|2017-04-17|4|0
520|2|1|3656|2017-04-17|16|0
521|2|1|3656|2017-04-17|18|0
522|2|1|3656|2017-04-17|7|0
523|2|1|3657|2017-04-17|19|0
524|2|1|3657|2017-04-17|4|0
525|2|1|3657|2017-04-17|23|0
526|2|1|3657|2017-04-17|18|0
527|2|1|3657|2017-04-17|11|0
528|2|1|3657|2017-04-17|10|0
529|2|1|3658|2017-04-17|4|0
530|2|1|3658|2017-04-17|5|0
531|2|1|3658|2017-04-17|8|0
532|2|1|3658|2017-04-17|5|0
533|2|1|3658|2017-04-17|9|0
534|2|1|3658|2017-04-17|22|0
535|2|1|3659|2017-04-17|7|0
536|2|1|3659|2017-04-17|16|0
537|2|1|3659|2017-04-17|21|0
538|2|1|3659|2017-04-17|21|0
539|2|1|3659|2017-04-17|9|0
540|2|1|3659|2017-04-17|21|0
541|2|1|3620|2017-04-18|19|0
542|2|1|3620|2017-04-18|16|0
543|2|1|3620|2017-04-18|22|0
544|2|1|3620|2017-04-18|6|0
545|2|1|3620|2017-04-18|2|0
546|2|1|3620|2017-04-18|9|0
547|2|1|3622|2017-04-18|3|0
548|2|1|3622|2017-04-18|2|0
549|2|1|3622|2017-04-18|3|0
550|2|1|3622|2017-04-18|14|0
551|2|1|3622|2017-04-18|7|0
552|2|1|3622|2017-04-18|6|0
553|2|1|3652|2017-04-18|14|0
554|2|1|3652|2017-04-18|20|0
555|2|1|3652|2017-04-18|24|0
556|2|1|3652|2017-04-18|23|0
557|2|1|3652|2017-04-18|5|0
558|2|1|3652|2017-04-18|1|0
559|2|1|3653|2017-04-18|19|0
560|2|1|3653|2017-04-18|5|0
561|2|1|3653|2017-04-18|2|0
562|2|1|3653|2017-04-18|5|0
563|2|1|3653|2017-04-18|16|0
564|2|1|3653|2017-04-18|23|0
565|2|1|3654|2017-04-18|4|0
566|2|1|3654|2017-04-18|4|0
567|2|1|3654|2017-04-18|11|0
568|2|1|3654|2017-04-18|11|0
569|2|1|3654|2017-04-18|4|0
570|2|1|3654|2017-04-18|3|0
571|2|1|3655|2017-04-18|14|0
572|2|1|3655|2017-04-18|13|0
573|2|1|3655|2017-04-18|7|0
574|2|1|3655|2017-04-18|4|0
575|2|1|3655|2017-04-18|21|0
576|2|1|3655|2017-04-18|1|0
577|2|1|3656|2017-04-18|4|0
578|2|1|3656|2017-04-18|23|0
579|2|1|3656|2017-04-18|8|0
580|2|1|3656|2017-04-18|7|0
581|2|1|3656|2017-04-18|21|0
582|2|1|3656|2017-04-18|7|0
583|2|1|3657|2017-04-18|12|0
584|2|1|3657|2017-04-18|18|0
585|2|1|3657|2017-04-18|19|0
586|2|1|3657|2017-04-18|23|0
587|2|1|3657|2017-04-18|7|0
588|2|1|3657|2017-04-18|18|0
589|2|1|3658|2017-04-18|8|0
590|2|1|3658|2017-04-18|7|0
591|2|1|3658|2017-04-18|22|0
592|2|1|3658|2017-04-18|4|0
593|2|1|3658|2017-04-18|1|0
594|2|1|3658|2017-04-18|23|0
595|2|1|3659|2017-04-18|18|0
596|2|1|3659|2017-04-18|3|0
597|2|1|3659|2017-04-18|6|0
598|2|1|3659|2017-04-18|22|0
599|2|1|3659|2017-04-18|2|0
600|2|1|3659|2017-04-18|14|0
601|3|1|3616|2017-04-14|2|0
602|3|1|3616|2017-04-14|11|0
603|3|1|3616|2017-04-14|12|0
604|3|1|3616|2017-04-14|5|0
605|3|1|3616|2017-04-14|8|0
606|3|1|3616|2017-04-14|20|0
607|3|1|3618|2017-04-14|13|0
608|3|1|3618|2017-04-14|10|0
609|3|1|3618|2017-04-14|19|0
610|3|1|3618|2017-04-14|11|0
611|3|1|3618|2017-04-14|9|0
612|3|1|3618|2017-04-14|14|0
613|3|1|3652|2017-04-14|10|0
614|3|1|3652|2017-04-14|2|0
615|3|1|3652|2017-04-14|3|0
616|3|1|3652|2017-04-14|3|0
617|3|1|3652|2017-04-14|5|0
618|3|1|3652|2017-04-14|8|0
619|3|1|3653|2017-04-14|19|0
620|3|1|3653|2017-04-14|12|0
621|3|1|3653|2017-04-14|6|0
622|3|1|3653|2017-04-14|16|0
623|3|1|3653|2017-04-14|14|0
624|3|1|3653|2017-04-14|18|0
625|3|1|3654|2017-04-14|22|0
626|3|1|3654|2017-04-14|16|0
627|3|1|3654|2017-04-14|22|0
628|3|1|3654|2017-04-14|21|0
629|3|1|3654|2017-04-14|8|0
630|3|1|3654|2017-04-14|2|0
631|3|1|3655|2017-04-14|21|0
632|3|1|3655|2017-04-14|21|0
633|3|1|3655|2017-04-14|8|0
634|3|1|3655|2017-04-14|8|0
635|3|1|3655|2017-04-14|2|0
636|3|1|3655|2017-04-14|17|0
637|3|1|3656|2017-04-14|22|0
638|3|1|3656|2017-04-14|24|0
639|3|1|3656|2017-04-14|6|0
640|3|1|3656|2017-04-14|22|0
641|3|1|3656|2017-04-14|13|0
642|3|1|3656|2017-04-14|7|0
643|3|1|3657|2017-04-14|22|0
644|3|1|3657|2017-04-14|17|0
645|3|1|3657|2017-04-14|19|0
646|3|1|3657|2017-04-14|10|0
647|3|1|3657|2017-04-14|21|0
648|3|1|3657|2017-04-14|9|0
649|3|1|3658|2017-04-14|21|0
650|3|1|3658|2017-04-14|7|0
651|3|1|3658|2017-04-14|12|0
652|3|1|3658|2017-04-14|11|0
653|3|1|3658|2017-04-14|1|0
654|3|1|3658|2017-04-14|2|0
655|3|1|3659|2017-04-14|9|0
656|3|1|3659|2017-04-14|24|0
657|3|1|3659|2017-04-14|7|0
658|3|1|3659|2017-04-14|4|0
659|3|1|3659|2017-04-14|10|0
660|3|1|3659|2017-04-14|12|0
661|3|1|3617|2017-04-15|4|0
662|3|1|3617|2017-04-15|5|0
663|3|1|3617|2017-04-15|4|0
664|3|1|3617|2017-04-15|13|0
665|3|1|3617|2017-04-15|4|0
666|3|1|3617|2017-04-15|2|0
667|3|1|3619|2017-04-15|4|0
668|3|1|3619|2017-04-15|4|0
669|3|1|3619|2017-04-15|19|0
670|3|1|3619|2017-04-15|2|0
671|3|1|3619|2017-04-15|17|0
672|3|1|3619|2017-04-15|16|0
673|3|1|3652|2017-04-15|1|0
674|3|1|3652|2017-04-15|10|0
675|3|1|3652|2017-04-15|21|0
676|3|1|3652|2017-04-15|13|0
677|3|1|3652|2017-04-15|16|0
678|3|1|3652|2017-04-15|24|0
679|3|1|3653|2017-04-15|14|0
680|3|1|3653|2017-04-15|4|0
681|3|1|3653|2017-04-15|3|0
682|3|1|3653|2017-04-15|21|0
683|3|1|3653|2017-04-15|13|0
684|3|1|3653|2017-04-15|20|0
685|3|1|3654|2017-04-15|12|0
686|3|1|3654|2017-04-15|20|0
687|3|1|3654|2017-04-15|17|0
688|3|1|3654|2017-04-15|22|0
689|3|1|3654|2017-04-15|18|0
690|3|1|3654|2017-04-15|23|0
691|3|1|3655|2017-04-15|1|0
692|3|1|3655|2017-04-15|6|0
693|3|1|3655|2017-04-15|22|0
694|3|1|3655|2017-04-15|8|0
695|3|1|3655|2017-04-15|5|0
696|3|1|3655|2017-04-15|5|0
697|3|1|3656|2017-04-15|24|0
698|3|1|3656|2017-04-15|5|0
699|3|1|3656|2017-04-15|15|0
700|3|1|3656|2017-04-15|12|0
