498|2961
541|2073
216|1650
312|3032
339|3405
962|1728
148|171
680|3161
75|3156
299|2646
229|2498
745|1563
894|1552
239|3302
300|601
607|48
916|1592
408|2706
723|1729
267|1611
436|1312
340|1637
534|2251
804|1792
763|1815
879|1128
245|1134
460|1374
660|2589
754|734
244|314
109|483
20|2979
415|2005
836|731
477|2745
856|2337
57|1331
147|1992
641|1279
948|2877
251|517
215|2172
407|2094
824|3098
38|2857
377|3407
50|2962
508|1149
35|135
554|233
461|631
381|1952
325|1236
284|3595
468|660
466|1518
406|595
164|585
525|433
548|1035
637|1909
473|1799
159|157
967|32
174|2107
560|1416
565|38
329|1508
99|3442
653|2622
273|3441
847|1607
460|2988
717|296
311|968
39|773
114|3047
601|1127
477|1838
333|535
484|1305
309|2367
636|1226
868|3012
533|2418
725|1710
689|3168
281|112
919|2249
247|2264
532|2347
611|2262
450|1770
186|1822
115|3489
417|259
464|102
949|2660
183|1287
531|2369
843|2872
2|1301
489|543
404|2026
254|1265
251|1720
788|3568
945|1600
948|2723
716|564
191|3152
385|2199
158|966
127|733
29|995
808|2331
798|6
780|871
346|2459
8|1282
927|1610
184|2456
324|831
906|1522
200|416
67|961
567|3167
290|572
448|1613
364|1647
943|3152
357|1566
444|864
133|3583
234|3234
896|3155
966|1162
206|2075
531|579
602|1794
622|2349
485|76
113|1413
749|3260
33|286
912|458
833|1097
444|341
339|1101
873|572
842|2251
658|1435
460|2949
826|3321
5|2068
501|1727
720|2050
467|2884
472|3462
384|135
716|2490
254|892
889|1441
641|1296
618|2461
413|3601
571|2260
166|1066
727|1570
97|2942
355|3483
366|1828
913|1886
898|1485
736|717
373|3508
30|167
528|2023
918|3129
586|3468
251|520
873|529
89|2754
603|1781
629|2791
657|2392
702|2504
229|2850
631|1394
282|321
483|2801
633|1281
222|474
280|2180
707|1446
404|3162
964|2166
332|2530
863|1264
319|3557
410|2513
733|1221
318|2216
154|3339
600|925
691|2914
188|1577
210|1834
71|1568
469|1048
289|2821
401|2901
336|2494
779|3539
251|1207
621|954
119|3554
493|3397
642|747
121|2710
241|1914
178|588
940|767
928|1569
484|2638
74|2883
409|548
709|904
571|2420
447|1890
286|2875
81|2258
363|1369
439|498
239|1487
634|2309
916|2714
797|2886
236|719
705|676
330|2118
761|486
601|543
857|639
619|3396
273|2601
433|3421
361|2893
889|605
922|2715
119|1751
537|1022
111|2039
163|647
25|3191
141|2760
911|325
190|302
701|26
260|3235
743|3459
871|251
784|2325
561|1068
205|1115
815|740
711|3427
408|235
151|3374
225|585
477|2908
82|2638
335|882
179|2859
620|2546
894|2662
449|2792
56|2423
543|1790
160|3075
133|86
216|268
472|2200
564|3090
120|2606
887|2358
818|3533
478|3328
410|2599
949|2505
635|1031
870|820
463|3522
275|1322
177|1499
520|2910
739|3259
47|2227
51|844
141|999
56|379
820|655
779|2592
886|162
522|1506
183|448
265|2875
866|1403
661|434
431|1841
778|2004
98|2918
836|1785
178|625
326|2494
129|2365
614|246
243|1941
707|2366
26|2345
480|271
157|707
587|2384
801|21
417|3101
523|3103
630|3248
192|2847
189|1301
928|2552
170|2549
69|788
466|3270
561|1790
3|3028
510|1639
374|2712
293|1272
597|2105
329|746
736|526
49|1576
630|993
510|3433
499|2819
816|1629
70|3043
2|3041
814|2247
155|1161
66|3154
675|951
672|2262
35|1356
242|101
879|1426
67|1604
822|1908
773|3563
427|2547
640|2650
932|613
612|1499
574|2332
522|1668
268|1593
380|2378
646|1920
609|1631
414|3475
99|165
520|3339
314|533
963|1169
311|2472
405|2006
76|2000
52|3052
356|1346
354|1782
299|1551
920|726
402|2753
17|1281
707|723
85|1932
278|2947
738|223
59|1793
99|558
293|29
378|356
717|76
895|392
861|823
652|1795
84|2117
766|587
737|766
399|2281
31|2063
408|3556
814|1186
843|2473
884|18
905|3188
84|2313
564|3418
465|3460
357|3024
759|3445
445|2769
644|2778
239|436
735|2349
224|1149
153|2943
465|1792
12|127
415|1077
595|2257
841|1107
143|2775
847|2469
83|1301
246|1325
856|3085
757|2946
955|2884
874|1860
878|1284
240|2310
305|174
801|628
88|2268
378|1735
185|106
278|2235
722|407
15|2484
771|3386
52|1735
220|2103
413|511
760|904
812|255
281|748
932|659
529|150
344|3083
77|1698
795|618
283|2427
813|1999
21|2204
346|1455
207|649
198|1373
61|3579
950|3338
208|1952
709|1572
298|2781
298|1090
545|2771
94|3310
594|1748
842|243
354|896
905|438
246|946
421|2756
618|428
916|2564
551|3547
952|1552
471|3218
964|3505
643|1632
680|3540
466|3611
645|3444
55|2203
677|2507
966|2211
125|1960
510|2593
64|2460
452|956
925|1917
890|1732
827|2219
791|919
640|284
636|939
106|1399
471|3115
650|2028
143|2744
652|363
721|1507
83|528
855|1631
301|1818
674|701
456|1253
86|1580
580|3087
380|1096
300|180
419|448
132|2384
712|1885
129|476
179|217
780|2969
769|3080
386|574
565|349
906|1547
138|2972
538|561
10|1561
904|847
642|1837
397|2318
826|2552
772|2073
171|2493
175|1780
77|3418
155|1638
131|1038
649|2420
813|2150
387|3327
112|2825
483|1059
104|139
823|1427
922|2992
674|2736
303|2067
292|1101
270|988
717|2836
922|1683
807|2688
532|790
779|1990
626|2570
365|854
123|2548
356|2421
834|1072
278|2848
397|326
281|3131
514|722
199|3285
21|3527
836|457
903|580
218|453
413|2290
187|482
407|164
742|2762
697|2732
677|1979
91|3335
881|2314
289|2018
855|43
592|119
871|985
433|3392
31|1849
805|2353
218|2994
736|477
776|1478
413|2263
882|1720
16|2172
966|2665
608|136
281|269
901|805
925|3456
71|1333
110|2205
780|300
754|1007
672|1066
340|1459
289|1183
770|1743
950|3209
313|1865
362|973
697|1640
283|774
558|408
272|2031
406|977
805|2332
446|1160
591|624
586|875
844|2926
461|3107
510|2859
88|3538
441|718
905|1577
87|3454
60|1478
967|921
201|3044
251|2318
297|2298
445|766
292|1575
268|3241
210|150
307|358
481|504
785|2151
751|1148
67|3441
507|2833
856|3212
858|2668
485|786
103|1148
628|3604
494|2513
738|2313
964|2274
11|3456
399|1185
86|2395
259|767
367|804
732|779
452|345
651|1592
98|908
451|611
202|999
926|3166
357|2596
576|1708
590|1599
774|2332
577|519
242|351
685|1636
460|2589
445|266
624|92
723|315
219|750
23|2924
686|2661
677|2242
224|3147
78|746
326|847
726|1726
148|415
752|1897
231|2729
712|1642
424|3112
893|1491
519|3569
282|1808
929|3501
877|186
488|469
574|1059
354|475
430|1767
953|3203
549|1995
280|759
542|1585
445|2470
212|1186
500|604
75|3287
642|3041
688|193
59|2125
92|2876
560|1496
155|1525
958|2176
43|3088
876|2929
770|3311
849|1464
399|2294
671|538
340|461
436|1808
309|1737
614|12
558|675
822|2983
894|829
445|591
263|2083
590|3169
637|21
299|1116
183|3213
656|3503
372|1601
168|3084
629|27
295|1732
879|3260
206|366
594|3318
602|589
938|1894
597|1699
719|1065
396|2667
799|3615
23|1505
145|720
859|3458
141|2238
3|3499
350|2110
340|2831
916|2604
323|639
658|2427
711|380
104|3461
369|3522
676|1515
118|2791
433|868
639|899
305|2804
807|2205
910|3101
507|2042
63|353
850|1734
154|2626
654|918
194|3483
807|2221
606|1812
352|2386
645|2048
672|3431
679|1306
162|403
81|393
333|1060
744|1776
654|2419
140|2150
251|1283
195|3127
119|2056
704|1104
604|2125
393|3446
335|637
344|1722
32|371
276|1259
449|1948
120|2950
479|3422
821|2943
3|2827
454|3154
642|706
86|3070
777|216
594|3355
468|794
207|1540
291|2280
465|1403
207|2124
962|1206
431|1376
141|609
650|261
931|334
609|2681
267|31
301|133
487|138
957|2269
156|1732
896|2099
373|1895
554|2284
285|2229
87|2775
609|2647
382|871
305|2578
11|96
386|2674
197|1850
593|591
690|2602
538|3282
574|2238
516|256
242|3545
895|3561
511|1075
482|2898
28|2587
232|208
437|543
262|2588
838|462
141|1015
172|3214
592|121
461|3173
84|2
839|675
134|2393
50|1204
29|2615
335|1082
814|1531
79|1789
669|401
127|190
114|2529
883|256
625|2265
34|609
655|2346
716|2132
89|2071
968|2386
141|1168
228|2752
671|1346
285|2907
743|3607
224|667
868|2427
899|2923
352|59
322|2903
143|3588
500|427
827|130
178|1289
331|948
914|2863
409|2001
210|3103
363|1742
776|2129
112|3209
428|3328
691|2935
262|962
787|1476
621|3320
625|341
451|1638
403|3013
655|2814
461|3170
130|1477
612|1605
315|1176
742|248
338|2930
810|948
433|3359
179|1551
896|1767
724|1661
847|2883
683|981
664|3261
949|3433
779|1755
919|610
103|2084
415|763
679|949
611|2583
174|1209
734|3343
320|2710
403|2723
392|3160
718|778
456|3040
547|2048
390|2149
806|1150
382|2908
441|1103
310|125
441|422
975|3617
974|3616
976|3628
976|3629
976|3630
976|3631
976|3632
976|3624
972|3636
972|3637
972|3638
972|3639
973|3660
973|3661
977|3652
978|3653
979|3654
980|3655
981|3656
982|3657
983|3658
984|3659
985|3618
986|3619
972|3626
987|3620
988|3621
989|3622
990|3623
991|3625
992|3627
