327|1
1529|14
3433|13
456|8
772|9
224|5
2472|13
2779|2
505|7
1183|8
3440|9
2073|12
1833|8
352|14
1535|6
1034|3
2912|10
938|14
1258|10
1625|1
291|5
3144|10
2201|7
3289|1
996|4
3543|5
1978|6
2909|10
1468|6
3371|2
3515|4
1010|13
1876|11
1688|12
2907|7
1341|2
2094|1
3597|4
2961|2
2319|7
324|2
885|12
2664|1
2087|13
1654|5
60|12
1153|12
1112|4
1425|11
2200|5
29|10
2747|3
927|12
3298|6
2697|13
1197|6
435|4
2737|13
134|1
1278|11
3401|3
3387|1
1198|13
2505|8
1224|14
2946|1
945|5
314|14
3523|1
3261|3
3540|4
1385|12
1285|3
3222|7
3609|8
1100|6
3337|13
2430|13
1667|7
1168|7
2895|3
3197|2
2631|7
1002|13
1656|2
3095|2
2088|9
3109|2
725|13
964|2
2649|2
1695|4
340|6
2126|13
3171|8
1433|10
1925|8
2999|5
1553|9
333|10
1849|10
1736|12
693|3
1224|12
2164|2
1152|10
3419|3
1112|4
1145|10
2881|12
94|7
1599|13
1374|8
3458|9
1358|3
3554|4
2444|3
2779|7
933|13
1445|1
33|8
2902|2
1536|8
3317|11
1236|11
188|5
210|3
1618|11
3380|12
1152|13
1951|13
1844|7
1371|10
1467|10
919|11
2682|6
1445|9
1695|7
1541|10
1670|7
1374|6
1182|9
1553|4
2380|5
1925|10
3447|1
779|4
462|2
1771|6
959|9
3195|11
2081|3
1370|3
1267|4
3306|11
1717|5
3030|2
2073|1
322|2
2524|5
2605|4
629|14
2387|2
1925|3
2086|11
2764|13
1032|3
2191|11
3572|13
2469|4
3171|7
1383|7
2782|3
597|14
954|10
1948|8
1551|1
3088|2
2322|8
2396|1
1694|5
1273|12
880|4
1963|5
3570|9
303|3
2810|5
2089|6
3057|6
52|1
1860|2
1319|3
801|4
3048|5
492|4
3020|12
1733|11
2944|11
1661|9
468|13
2522|12
1436|5
2617|4
752|6
2349|4
2545|5
2295|13
2829|10
2301|8
316|4
2831|4
3088|5
3385|8
3225|13
1953|6
1882|3
430|9
43|13
3599|2
81|12
2166|9
2333|12
2838|11
2199|5
1439|3
468|13
1918|13
915|3
1615|6
1827|7
1829|7
1546|3
2971|2
2546|14
502|7
899|14
1456|7
1551|13
293|2
3608|8
2593|5
764|6
525|8
441|8
1798|12
1295|1
2784|2
1584|7
542|12
2803|5
2031|7
1660|12
2985|13
2414|2
3552|5
954|3
2051|1
2716|6
3401|3
1920|6
2113|3
678|13
1668|2
735|11
184|12
3603|10
2031|1
1435|14
742|6
2305|10
3101|3
499|7
3032|4
1668|12
599|10
1411|11
2829|1
1279|11
1930|6
2273|3
933|8
3587|6
82|6
134|12
981|12
3311|1
1362|8
1332|9
3225|2
3294|9
2829|4
2912|5
319|8
415|1
546|4
770|10
734|10
2609|1
1345|10
283|10
2216|8
218|12
3282|6
810|5
1664|11
1614|4
3159|3
3274|12
3209|3
1001|6
2202|5
1022|5
249|9
517|10
1003|3
593|12
1756|7
1303|13
225|10
3148|8
712|1
3545|7
1460|2
968|6
715|7
1128|1
3339|3
349|4
2841|8
2623|7
2179|14
1939|6
949|11
1384|7
729|14
3524|11
2962|8
2711|10
2052|11
2833|3
878|14
3610|5
2178|14
955|12
608|11
148|3
374|4
99|2
1076|2
3005|14
2311|7
642|10
1721|2
438|8
2447|14
3412|11
2149|11
3062|13
1055|5
2860|7
2563|8
731|1
1509|2
2516|4
1578|1
3461|1
1842|3
1605|12
2812|14
1944|5
1397|8
2547|1
3479|5
1470|14
1955|12
2099|6
3026|10
1758|4
2493|3
446|11
2356|5
2062|11
2757|10
2936|11
1730|14
3569|1
2404|13
3570|8
458|14
2846|14
1581|4
1242|13
2741|2
68|11
2666|10
2709|5
2582|8
1499|7
34|7
2149|3
918|11
637|7
3375|14
1335|14
2519|2
225|14
1568|13
534|1
2237|10
9|3
1674|1
545|1
3468|4
35|12
2783|10
297|9
1486|4
297|5
576|8
2239|6
1194|8
2287|4
3393|11
1484|12
1303|1
2089|13
195|14
2336|11
2386|6
896|5
3513|14
3190|13
3165|7
3362|8
3268|3
1411|4
767|5
2887|3
217|4
1133|8
3490|12
684|12
1932|10
1247|6
3451|9
599|9
1271|4
2222|10
2084|1
2749|13
1448|11
2223|4
1002|9
16|5
1324|4
3300|11
658|5
1216|5
3111|12
3168|6
1004|6
1734|8
616|2
356|12
2574|9
1902|11
2614|4
2128|5
3148|2
1691|1
1725|14
1792|7
3221|14
2619|10
1700|1
1148|10
736|3
1693|3
848|4
411|1
3440|5
1925|14
2418|1
3534|7
3263|1
1116|14
3202|13
2391|10
2527|2
1327|14
1236|10
43|11
3115|10
1087|6
2756|8
2481|5
2776|1
2629|10
569|11
3391|5
1594|3
1236|1
2340|12
3009|4
1792|10
2272|5
2606|6
1866|13
2768|8
757|2
2126|1
2786|2
2799|2
3278|4
3313|4
1480|9
3275|8
707|5
3533|1
352|3
3194|10
646|8
128|5
1324|6
1297|12
2462|6
2723|8
2167|11
2780|5
204|13
3507|12
3566|3
2281|7
3431|5
390|11
3028|7
2563|3
513|3
1869|9
163|2
2734|11
1535|8
3118|5
652|8
1139|8
2958|10
1229|3
774|11
474|5
1510|2
3174|4
2489|14
2607|14
427|9
1180|7
2259|9
868|9
3200|7
2592|8
2950|12
2176|9
1528|12
1864|6
2053|11
2414|8
2297|9
1964|8
3475|13
3125|7
801|4
758|12
5|13
218|10
534|7
1551|5
2402|5
972|3
1639|9
368|2
2453|9
1499|13
980|13
1417|6
2742|10
78|12
494|13
1228|2
1501|14
3564|9
1139|2
1005|11
136|1
300|1
2482|3
1360|7
1263|4
222|14
485|10
1713|11
952|12
1156|6
802|4
536|1
1774|13
3560|1
1635|11
3395|13
355|9
2357|12
2769|11
3195|3
2957|12
66|9
1193|3
1391|11
3385|11
3194|8
1401|4
863|2
3582|1
2881|6
3510|13
3458|1
793|13
1630|8
842|14
3523|7
2158|12
344|12
652|6
3179|2
3331|6
307|12
1604|8
267|5
3031|8
2553|10
2480|7
956|5
1931|2
762|1
138|9
1758|10
3310|12
1665|11
42|8
1822|9
15|13
1243|11
2884|5
238|10
2963|5
230|8
230|8
2158|8
1166|7
423|4
2639|12
826|12
2157|12
1816|6
871|9
2385|10
359|7
1536|8
3147|10
3542|12
2002|5
295|3
1282|11
3421|13
2509|6
701|12
2646|14
2081|5
1162|11
3239|4
805|12
2893|2
1052|7
395|7
2856|6
1106|14
777|12
723|13
2940|13
319|8
2863|14
1153|13
2609|10
395|5
1970|9
543|10
528|3
2019|7
1063|7
2081|6
2782|8
1886|2
2529|9
544|11
2636|7
3142|5
2330|4
2949|4
3089|9
573|3
3010|13
3354|13
42|7
778|9
1568|3
172|4
3017|2
1797|12
168|6
474|10
3130|12
3318|5
925|14
1801|4
563|1
1397|2
3062|4
2016|11
1743|4
1931|1
682|9
807|8
711|12
2860|7
2517|5
3224|2
1159|3
3016|14
1878|14
164|12
2741|5
1261|2
1968|2
663|10
208|13
1310|7
137|5
3124|10
48|13
3315|7
513|4
3495|7
142|5
3158|12
841|10
790|3
485|7
350|7
211|2
2031|8
2029|9
1774|8
442|7
859|3
2743|7
3067|12
3338|1
2434|8
2211|14
904|12
261|4
573|4
2147|8
2976|12
903|1
3368|4
1866|7
376|7
488|13
2849|9
3159|2
386|9
824|14
1837|4
3247|7
2608|11
2172|9
2291|8
1539|11
1235|8
1245|9
3465|5
2619|2
3046|2
2957|8
1249|10
745|13
1476|3
673|1
94|3
2625|4
3005|5
857|12
1201|14
717|5
2447|9
1239|8
2444|2
1773|13
498|7
3372|11
200|6
2753|6
2076|2
882|6
544|10
1622|4
2194|6
1042|9
504|10
586|3
2673|5
177|14
680|5
934|1
951|4
3153|6
1914|5
3615|10
1408|12
1851|11
783|10
3239|11
3312|1
3047|3
1412|2
1793|1
2986|4
721|7
2984|2
2598|7
2518|2
1690|6
2467|13
2371|4
1593|10
701|4
834|5
2510|10
3477|14
3387|3
129|4
1843|6
612|7
1774|2
2822|9
2590|2
710|11
2065|14
3361|2
3594|1
2624|9
2808|5
2997|5
921|6
1946|7
948|13
745|3
562|14
2542|7
3211|4
1098|10
479|10
426|7
449|14
8|8
2525|4
3313|5
2367|12
2532|7
873|12
3088|13
1818|4
328|6
494|12
1382|10
1603|3
723|13
2825|2
1740|6
1432|7
945|3
325|4
2604|12
719|1
1662|14
1413|5
2368|3
3359|2
2054|10
1185|3
3608|12
2948|6
612|1
1909|14
1390|6
1111|7
1267|6
3272|6
379|6
1441|9
3563|2
192|8
3169|13
3011|11
668|1
3510|14
2121|6
3174|4
986|10
3087|5
87|7
2207|14
2142|5
2617|13
3027|4
75|14
1271|11
3427|10
3444|13
156|12
2435|13
520|5
440|14
1256|11
745|9
764|9
3593|12
298|8
2236|1
2440|8
2049|11
471|7
791|8
3092|12
1854|12
1409|7
3484|8
2869|1
152|2
1671|2
3413|3
2086|9
1586|7
3477|6
2940|9
2467|4
1304|7
967|14
3111|10
1097|11
1878|9
634|13
2765|4
1440|3
3357|3
1453|13
2536|10
2361|1
1361|8
3135|8
3331|3
1631|8
3106|12
3568|14
1058|14
66|12
164|13
2669|4
1680|13
3283|14
3025|8
899|6
3123|3
1859|11
2281|8
1281|11
1567|11
2190|7
3187|2
457|11
1153|8
282|12
1389|13
3317|8
2944|4
881|1
853|11
580|5
3053|13
3265|10
1801|10
3172|13
870|2
1661|4
1194|10
802|9
138|4
53|3
3142|12
1300|11
2587|3
2069|5
1045|10
1336|7
3559|12
2881|10
1527|4
1036|13
3607|3
1947|11
40|7
2750|6
1879|11
3521|14
233|14
1451|7
147|3
2196|6
2416|8
1934|12
1752|12
1976|1
2482|6
3146|9
3497|4
498|11
2060|13
2737|5
1204|2
124|3
1499|5
308|5
1246|11
3254|6
2945|3
1912|13
857|4
2586|4
673|6
2604|6
3510|8
2783|4
232|7
3190|1
1138|12
712|1
1602|11
258|7
2330|11
293|9
3552|6
3370|2
2878|13
235|12
268|3
2843|14
2163|8
3360|13
540|3
3453|6
817|9
2566|14
1995|10
2843|6
967|14
993|1
1235|10
2591|14
520|11
1256|7
1769|10
1673|7
495|2
1190|4
1825|3
1216|10
1314|7
615|1
566|4
800|4
1366|6
1284|5
3492|3
2934|7
2785|2
1902|2
955|9
1334|3
1715|8
2894|12
586|14
563|6
96|13
2575|13
1280|11
394|13
625|8
458|4
208|11
2852|14
1345|3
1114|1
2443|6
66|11
1170|3
2035|4
2726|6
2754|3
1944|2
547|1
871|4
2326|14
697|11
3173|7
3067|2
1296|9
3380|3
1280|3
146|10
2461|5
246|10
3415|3
3423|10
780|7
2006|8
1151|6
2004|13
3247|5
1464|6
1444|9
3551|7
461|14
1705|8
291|9
2026|11
3576|12
3605|3
3111|4
2620|12
1083|9
3254|13
3224|9
3226|10
1044|13
2991|6
1879|5
411|2
219|9
16|13
2464|12
3286|3
3067|12
3575|11
1406|14
2455|12
1125|12
130|10
81|2
1567|4
76|1
1299|7
997|11
2135|5
995|6
1351|13
3327|14
3601|14
3416|8
3376|10
763|12
1570|3
86|6
3561|6
478|11
215|12
2738|11
1577|7
909|2
3612|6
1314|2
1330|12
880|12
2347|4
2541|6
1299|5
1819|5
3127|12
1543|8
2095|5
1212|8
679|12
3054|14
366|8
3025|3
1973|9
1574|5
785|8
1644|14
1602|1
3035|4
2876|11
3428|10
2395|7
2544|8
1973|4
1516|1
3267|8
295|13
1091|7
2346|3
280|6
1088|10
3134|8
3088|10
562|1
934|8
1872|14
2900|10
845|14
3597|4
2796|8
726|3
2508|12
3382|4
608|8
2148|4
585|8
1218|2
2363|7
143|3
2767|2
2485|14
2964|1
413|10
2110|8
1548|1
1012|9
1982|13
2375|5
1104|1
1229|4
1866|6
330|7
93|13
1334|3
127|7
3251|8
1851|2
2521|6
1834|11
391|1
2488|1
1809|11
2682|14
507|14
2640|12
229|4
604|14
306|5
2335|11
3139|3
2884|14
2706|9
1145|4
1117|3
1559|8
1467|4
625|1
993|5
1313|10
229|3
265|1
2870|2
2505|14
1237|7
2294|10
1141|12
2483|3
2087|3
3397|14
2055|11
297|3
627|1
2613|3
1085|12
2895|2
1909|14
3384|11
3511|12
3132|10
67|5
2295|4
3003|14
3214|13
2275|13
2943|10
1594|13
2223|11
3302|6
1733|3
3092|4
526|10
413|8
952|5
2995|1
1615|14
1576|1
2209|9
1775|11
2526|7
2522|7
499|9
3125|10
3453|11
3505|12
2795|11
994|8
2411|3
1543|6
1817|13
712|6
1414|2
647|2
3114|3
570|2
1027|12
3436|3
818|6
2680|14
672|8
584|6
138|7
3411|1
2072|9
2089|4
2137|10
614|7
954|7
25|7
1644|2
1742|10
2308|6
1524|10
1986|1
177|7
773|4
2711|6
1957|6
1832|5
2169|13
2164|6
3368|13
150|3
1421|7
385|14
2961|12
2403|1
1591|10
3494|1
850|9
2793|10
300|8
511|14
1271|4
3208|10
3437|14
2848|14
1208|2
2856|10
1317|8
81|13
1542|13
1807|2
607|4
2943|2
3540|4
3462|8
3454|4
3077|9
704|2
2384|3
2081|5
1760|9
333|2
808|9
439|1
113|5
1648|7
3607|12
2797|13
1478|3
2523|5
2756|6
763|3
883|5
1210|6
3539|11
676|5
428|6
3187|9
1396|1
1462|2
2917|3
575|5
2713|5
3223|2
3183|11
1103|14
1370|10
1022|10
1667|8
980|4
3160|10
2733|5
8|9
2870|7
2276|6
20|6
3060|13
3052|7
993|7
1798|10
62|2
1234|10
873|8
128|6
443|9
3209|4
709|2
913|12
1969|14
1079|1
556|11
420|5
1318|1
494|10
1249|5
3493|13
3013|6
3525|7
2575|2
2042|10
921|3
97|13
132|4
782|13
3588|6
1222|3
3371|10
1523|12
1642|14
3102|2
2268|12
10|6
1034|14
1289|9
1984|1
1558|14
231|10
2248|5
2408|9
2591|3
2023|11
388|4
1155|3
2943|11
370|4
1555|4
2626|10
1966|8
3514|3
2784|4
1922|13
1380|10
3242|4
1179|9
2619|4
2207|11
293|9
1027|6
143|9
547|5
1461|5
2599|8
3242|7
2326|2
3407|1
3492|2
2520|14
3396|1
2894|12
1887|12
1414|7
2215|10
1690|10
2885|11
2726|7
450|13
1896|10
1339|2
1117|12
2078|1
643|4
1287|13
814|10
3410|5
2771|2
150|8
2164|4
2415|10
307|12
3430|11
40|6
104|2
2846|2
2626|4
1338|6
1393|8
2317|7
648|13
2602|2
3073|2
408|10
1207|3
3275|14
3199|6
778|2
1502|14
2788|10
2096|13
2748|1
325|8
753|13
1229|10
2167|6
3200|10
2857|14
2522|11
2242|9
3085|3
310|2
3301|2
2505|3
433|4
1653|9
2645|11
1687|13
2584|2
371|4
1167|10
2294|14
1115|14
1883|7
1200|14
1093|6
1525|2
2920|3
3575|1
71|8
1078|14
1719|8
1068|5
999|1
387|2
2746|10
466|9
730|11
2822|7
621|5
695|4
430|13
2551|8
507|3
901|1
671|6
2190|8
815|14
457|4
222|9
3158|12
3206|11
999|8
1253|5
2289|6
1493|13
1926|1
3580|2
1270|3
1566|2
2442|13
2864|5
2606|7
2221|4
1715|1
1274|7
223|8
946|8
3244|14
1692|3
385|9
393|14
1383|7
1717|10
2248|1
2523|11
2133|7
3315|11
3127|11
227|12
673|7
1214|4
671|12
2137|13
2204|10
3574|11
17|13
2291|6
2891|5
2452|1
1483|14
1720|5
1811|5
117|11
1326|10
305|8
502|9
3317|5
1152|10
1604|12
2584|1
9|6
1462|8
2167|4
1972|13
507|12
389|3
1257|14
1926|2
196|9
2958|9
778|1
1530|1
3315|12
828|8
19|13
2540|7
666|1
1788|1
664|4
1978|1
1534|3
1399|11
2333|2
1639|13
975|7
81|14
2256|10
2612|2
20|11
1964|10
691|6
2096|9
647|10
814|14
2758|8
2443|14
1048|14
74|2
63|8
3380|1
659|6
383|2
258|13
2089|8
3310|5
2551|5
1091|7
1951|9
2192|9
185|4
1044|3
3204|3
1008|14
4|11
712|5
2247|11
2632|3
1018|4
1479|8
2448|12
1441|10
1035|5
622|11
108|6
2241|6
2652|4
399|14
874|13
2434|10
88|4
1882|5
1811|4
3194|14
221|8
2439|8
751|2
1879|11
3529|11
2874|9
1745|10
2490|8
85|4
420|2
307|3
687|6
2531|8
2455|11
2902|9
3472|7
289|14
2248|10
438|9
1519|2
2859|12
1716|8
2234|6
400|8
1574|12
2051|1
2931|1
156|12
834|11
808|2
1740|6
1308|6
712|6
2157|2
1431|13
2538|7
3473|4
1771|6
3045|9
245|8
3282|14
1171|3
1029|4
1532|3
1036|14
1606|8
306|3
2050|12
1251|14
740|11
1662|10
996|3
1385|6
521|1
2466|10
3322|4
2508|6
2751|12
2079|12
2932|3
3189|7
2470|7
1003|5
523|6
2790|12
916|2
1170|13
2498|3
1477|3
2204|1
1260|7
1263|11
3213|8
2746|10
824|2
989|11
1232|6
1245|12
2210|14
2305|10
2386|2
1235|5
69|7
3373|13
1065|13
3162|11
3293|4
2241|13
1453|14
2937|1
366|3
2689|7
3401|9
937|6
319|13
2111|2
1833|8
2885|10
2955|9
2777|5
3076|8
1751|10
3577|8
2556|6
1793|14
97|6
2435|13
2181|3
284|6
1578|7
3510|6
1875|7
2947|6
830|2
2213|10
2264|10
388|6
2421|7
3576|14
2212|13
2261|6
114|11
3159|5
2170|2
2727|3
2397|12
1536|6
2338|8
871|11
2026|6
294|7
2981|8
3601|9
3437|4
2315|8
1648|1
595|9
606|3
892|9
2213|3
3119|6
1110|2
310|5
1128|3
1665|4
1956|14
942|7
1817|1
2281|7
1223|11
914|2
2823|2
670|8
1093|9
3327|3
2160|10
2263|3
2639|3
3065|6
1436|8
1249|11
2693|13
1330|4
3237|12
1503|8
45|4
1530|7
2675|2
59|13
632|1
2902|8
1168|11
3134|10
403|1
2228|2
2638|13
2711|11
649|12
2563|4
779|14
797|7
1143|9
497|4
765|8
1019|7
3518|4
1732|11
1006|5
1675|11
3440|7
2314|4
2405|1
2331|12
491|11
1612|8
3289|1
1129|5
1960|14
2185|6
442|6
1189|14
2759|4
1195|13
1194|4
2182|11
3062|4
2509|14
1562|11
3496|2
3254|6
847|14
2265|9
2436|6
263|8
490|5
2248|3
863|10
930|11
2194|9
3209|4
1324|8
185|2
1004|10
2482|13
2950|14
2039|4
1045|1
1261|3
3264|3
3205|5
526|2
921|2
832|5
3381|9
1456|8
1233|8
2702|7
719|3
2133|6
3005|7
693|2
2892|4
5|11
1238|8
2176|10
3179|8
316|11
582|6
3109|8
6|14
2872|3
683|13
1447|12
2830|8
315|14
2598|14
533|7
2284|2
2918|1
2260|7
747|4
1480|14
962|1
1374|4
1059|11
2012|2
3074|13
2502|7
2080|4
20|6
783|7
2636|10
2772|9
484|11
3213|1
1706|5
1112|3
1611|7
3398|14
3507|3
1464|5
1274|10
2130|1
3482|12
3441|3
1129|6
3544|4
2394|1
226|6
1094|5
979|12
20|9
2249|10
929|14
434|3
583|11
881|2
298|7
1095|12
1213|1
2151|1
317|12
2948|14
2839|12
317|6
2713|9
404|11
12|9
888|1
1531|12
1748|11
2708|4
3353|6
545|5
960|5
2533|6
2272|6
373|10
83|4
2390|8
2988|9
2067|12
478|5
415|13
2133|10
2808|13
1479|5
345|14
1445|1
31|8
69|12
64|7
1157|11
2133|13
2361|3
1131|7
567|5
3221|12
2696|7
2732|11
2425|7
602|13
2922|12
1722|8
199|2
3001|14
1175|2
945|3
2663|13
1275|4
41|9
3189|5
316|12
3505|8
1811|12
1627|11
431|14
1339|3
23|9
914|3
1946|1
2734|7
1234|7
768|9
2935|4
3122|8
1859|13
3024|7
1039|9
2454|6
1458|7
2544|13
1315|9
655|6
3313|5
234|10
1896|3
2997|1
1298|14
1339|3
3438|14
2338|9
596|8
2939|3
2042|14
1538|12
3426|13
806|7
2068|4
9|12
2257|11
3333|6
1136|2
259|11
1067|5
2301|11
810|13
